close,conversionSymbol,conversionType,high,low,open,time (unix epoch),volumefrom,volumeto,ingestion_date (unix epoch)
11651.52,"",direct,11713.62,11521.6,11670.42,1598140800,33405.25,3.8830882636E8,1680537367
11756.4,"",direct,11827.45,11594.64,11651.52,1598227200,39119.97,4.593661406E8,1680537367
11330.56,"",direct,11767.64,11130.36,11756.4,1598313600,50836.08,5.8378622948E8,1680537367
11466.89,"",direct,11542.65,11259.23,11330.56,1598400000,27168.29,3.0998644265E8,1680537367
11331.02,"",direct,11591.64,11135.52,11466.89,1598486400,40978.91,4.6495717293E8,1680537367
11535.21,"",direct,11553.81,11289.07,11331.02,1598572800,30815.36,3.530279339E8,1680537367
11480.48,"",direct,11585.98,11433.8,11535.21,1598659200,16305.87,1.877460128E8,1680537367
11716.54,"",direct,11718.98,11470.07,11480.48,1598745600,16398.78,1.906493962E8,1680537367
11657.81,"",direct,11775.27,11586.36,11716.54,1598832000,26331.03,3.0792658575E8,1680537367
11926.69,"",direct,12062.06,11540.42,11657.81,1598918400,45202.86,5.3729226385E8,1680537367
11397.9,"",direct,11954.28,11219.19,11926.69,1599004800,53717.87,6.181293142E8,1680537367
10174.62,"",direct,11469.2,10017.43,11397.9,1599091200,82662.97,8.9473667862E8,1680537367
10467.33,"",direct,10638.71,10020.02,10174.62,1599177600,54204.6,5.6274222301E8,1680537367
10167.97,"",direct,10570.95,9880.05,10467.33,1599264000,60292.64,6.1440277213E8,1680537367
10260.37,"",direct,10361.12,10019.56,10167.97,1599350400,29450.0,3.0064474665E8,1680537367
10379.08,"",direct,10411.92,9893.68,10260.37,1599436800,41648.61,4.2213737309E8,1680537367
10128.54,"",direct,10443.72,9855.68,10379.08,1599523200,54770.65,5.5318674741E8,1680537367
10228.85,"",direct,10349.09,9989.63,10128.54,1599609600,33984.18,3.4673849244E8,1680537367
10345.68,"",direct,10493.32,10221.37,10228.85,1599696000,43679.85,4.5209849516E8,1680537367
10398.5,"",direct,10412.6,10215.49,10345.68,1599782400,25800.65,2.6608489224E8,1680537367
10448.0,"",direct,10486.76,10282.43,10398.5,1599868800,17704.47,1.840010545E8,1680537367
10332.36,"",direct,10578.97,10224.4,10448.0,1599955200,28905.77,2.999569751E8,1680537367
10678.31,"",direct,10753.33,10259.62,10332.36,1600041600,34032.31,3.5927483728E8,1680537367
10786.7,"",direct,10936.89,10632.26,10678.31,1600128000,34224.45,3.6948176748E8,1680537367
10957.1,"",direct,11094.7,10670.02,10786.7,1600214400,34093.35,3.7289415499E8,1680537367
10945.14,"",direct,11047.25,10755.99,10957.1,1600300800,26980.75,2.9358434954E8,1680537367
10937.89,"",direct,11040.66,10823.93,10945.14,1600387200,22774.38,2.4882161873E8,1680537367
11083.61,"",direct,11173.88,10898.63,10937.89,1600473600,17491.35,1.9320744976E8,1680537367
10921.85,"",direct,11083.9,10775.23,11083.61,1600560000,21791.13,2.3777386686E8,1680537367
10418.14,"",direct,10992.25,10319.73,10921.85,1600646400,44906.88,4.737541861E8,1680537367
10534.73,"",direct,10576.92,10365.99,10418.14,1600732800,28764.85,3.0128097685E8,1680537367
10238.09,"",direct,10546.48,10166.62,10534.73,1600819200,26680.48,2.7758938246E8,1680537367
10742.98,"",direct,10792.17,10213.75,10238.09,1600905600,29020.54,3.04956298E8,1680537367
10694.12,"",direct,10762.38,10562.14,10742.98,1600992000,33843.79,3.6092942335E8,1680537367
10734.23,"",direct,10822.99,10658.15,10694.12,1601078400,13794.51,1.4809771406E8,1680537367
10781.47,"",direct,10810.35,10612.42,10734.23,1601164800,13820.35,1.4812742726E8,1680537367
10699.0,"",direct,10951.6,10649.18,10781.47,1601251200,32269.15,3.5061532576E8,1680537367
10841.29,"",direct,10863.02,10641.03,10699.0,1601337600,31167.43,3.3458443948E8,1680537367
10779.42,"",direct,10850.12,10666.17,10841.29,1601424000,29556.58,3.1760408665E8,1680537367
10622.79,"",direct,10926.47,10454.66,10779.42,1601510400,39457.33,4.2294048672E8,1680537367
10576.64,"",direct,10668.49,10388.07,10622.79,1601596800,33798.95,3.5542440851E8,1680537367
10552.04,"",direct,10602.28,10507.49,10576.64,1601683200,10469.92,1.1057015737E8,1680537367
10675.52,"",direct,10699.94,10534.5,10552.04,1601769600,10487.7,1.1142077907E8,1680537367
10795.11,"",direct,10799.53,10627.77,10675.52,1601856000,23891.17,2.5595043422E8,1680537367
10603.9,"",direct,10801.66,10533.32,10795.11,1601942400,30869.62,3.293463664E8,1680537367
10672.67,"",direct,10679.76,10554.41,10603.9,1602028800,19601.45,2.0825347275E8,1680537367
10929.4,"",direct,10957.42,10541.2,10672.67,1602115200,39280.36,4.2380779612E8,1680537367
11058.78,"",direct,11109.32,10839.3,10929.4,1602201600,32665.61,3.5980240301E8,1680537367
11301.57,"",direct,11485.43,11057.98,11058.78,1602288000,26181.83,2.9692575127E8,1680537367
11375.51,"",direct,11434.1,11284.09,11301.57,1602374400,17795.07,2.0213101649E8,1680537367
11539.76,"",direct,11725.28,11223.99,11375.51,1602460800,41705.77,4.7855707468E8,1680537367
11427.29,"",direct,11561.69,11314.56,11539.76,1602547200,33529.75,3.8336025666E8,1680537367
11429.3,"",direct,11550.25,11298.88,11427.29,1602633600,22758.2,2.5971190403E8,1680537367
11508.31,"",direct,11607.59,11269.05,11429.3,1602720000,33044.49,3.778012629E8,1680537367
11326.25,"",direct,11545.35,11224.89,11508.31,1602806400,29300.16,3.3232057931E8,1680537367
11367.65,"",direct,11410.01,11270.69,11326.25,1602892800,9901.25,1.123060613E8,1680537367
11513.33,"",direct,11513.68,11357.25,11367.65,1602979200,11528.41,1.3188657058E8,1680537367
11756.88,"",direct,11821.95,11417.11,11513.33,1603065600,39224.67,4.5640460975E8,1680537367
11921.78,"",direct,12047.73,11688.39,11756.88,1603152000,48504.61,5.7612814971E8,1680537367
12813.11,"",direct,13236.39,11900.51,11921.78,1603238400,103080.18,1.29615294569E9,1680537367
12990.25,"",direct,13197.69,12700.74,12813.11,1603324800,57124.85,7.395910023E8,1680537367
12937.2,"",direct,13031.82,12732.62,12990.25,1603411200,32269.84,4.1666285554E8,1680537367
13126.13,"",direct,13167.31,12886.47,12937.2,1603497600,20932.05,2.7300590467E8,1680537367
13041.21,"",direct,13346.7,12910.39,13126.13,1603584000,28208.48,3.6888423262E8,1680537367
13069.43,"",direct,13241.79,12797.05,13041.21,1603670400,35322.99,4.609846863E8,1680537367
13646.02,"",direct,13783.14,13060.64,13069.43,1603756800,44978.37,6.0340648039E8,1680537367
13285.97,"",direct,13855.57,12906.15,13646.02,1603843200,32501.89,4.3494218778E8,1680537367
13462.18,"",direct,13643.6,12985.56,13285.97,1603929600,41497.54,5.5573756211E8,1680537367
13565.95,"",direct,13674.89,13132.53,13462.18,1604016000,56364.21,7.5604494071E8,1680537367
13803.41,"",direct,14077.8,13432.24,13565.95,1604102400,43579.77,6.0010483389E8,1680537367
13761.72,"",direct,13897.02,13630.22,13803.41,1604188800,20841.63,2.8672415206E8,1680537367
13571.24,"",direct,13828.48,13221.65,13761.72,1604275200,33465.17,4.5309629752E8,1680537367
14023.78,"",direct,14071.54,13300.84,13571.24,1604361600,21969.7,3.0027138678E8,1680537367
14157.73,"",direct,14258.9,13539.13,14023.78,1604448000,30406.02,4.2311819437E8,1680537367
15599.92,"",direct,15739.47,14114.37,14157.73,1604534400,42121.25,6.2528874144E8,1680537367
15590.62,"",direct,15948.88,15219.57,15599.92,1604620800,34543.56,5.3801439446E8,1680537367
14838.16,"",direct,15765.02,14427.34,15590.62,1604707200,25695.27,3.883037302E8,1680537367
15488.25,"",direct,15653.89,14739.11,14838.16,1604793600,18706.65,2.8520250011E8,1680537367
15335.03,"",direct,15812.23,14833.13,15488.25,1604880000,32088.79,4.9257053142E8,1680537367
15313.73,"",direct,15476.99,15099.11,15335.03,1604966400,23031.66,3.5262898882E8,1680537367
15707.08,"",direct,15983.03,15288.76,15313.73,1605052800,45852.83,7.1792049219E8,1680537367
16306.53,"",direct,16348.99,15476.25,15707.08,1605139200,67322.57,1.07474606194E9,1680537367
16332.85,"",direct,16482.62,15975.8,16306.53,1605225600,42676.28,6.9432064017E8,1680537367
16075.95,"",direct,16334.29,15720.61,16332.85,1605312000,28331.05,4.5265773775E8,1680537367
15964.7,"",direct,16156.82,15796.03,16075.95,1605398400,17966.53,2.8691225478E8,1680537367
16721.46,"",direct,16876.48,15877.77,15964.7,1605484800,41641.22,6.8560866141E8,1680537367
17681.54,"",direct,17857.37,16563.5,16721.46,1605571200,62123.13,1.07229433469E9,1680537367
17786.27,"",direct,18466.1,17260.91,17681.54,1605657600,80691.42,1.441862086E9,1680537367
17824.64,"",direct,18172.87,17365.08,17786.27,1605744000,48224.86,8.5985604556E8,1680537367
18672.78,"",direct,18814.87,17764.07,17824.64,1605830400,51122.68,9.3993421229E8,1680537367
18704.06,"",direct,18966.12,18359.06,18672.78,1605916800,37702.81,7.0504052665E8,1680537367
18430.59,"",direct,18757.55,17635.18,18704.06,1606003200,43464.62,7.9676799189E8,1680537367
18385.74,"",direct,18761.66,18010.51,18430.59,1606089600,48994.17,9.0251852875E8,1680537367
19157.16,"",direct,19419.49,18117.78,18385.74,1606176000,74142.3,1.40347268529E9,1680537367
18725.76,"",direct,19488.81,18519.89,19157.16,1606262400,59989.48,1.14149512046E9,1680537367
17175.86,"",direct,18907.31,16270.37,18725.76,1606348800,129609.34,2.22067263283E9,1680537367
17155.0,"",direct,17479.12,16462.87,17175.86,1606435200,61052.47,1.0344265241E9,1680537367
17739.9,"",direct,17893.95,16895.0,17155.0,1606521600,34697.03,6.0528490168E8,1680537367
18199.23,"",direct,18347.24,17543.55,17739.9,1606608000,27161.16,4.8967998973E8,1680537367
19686.87,"",direct,19850.23,18199.03,18199.23,1606694400,77985.3,1.49378796107E9,1680537367
18792.03,"",direct,19911.79,18194.17,19686.87,1606780800,91108.23,1.74319133861E9,1680537367
19226.19,"",direct,19337.16,18350.0,18792.03,1606867200,47787.81,9.0381777396E8,1680537367
19448.44,"",direct,19608.49,18888.12,19226.19,1606953600,38699.87,7.4708883315E8,1680537367
18665.0,"",direct,19541.62,18603.79,19448.44,1607040000,42234.35,8.0436652428E8,1680537367
19156.84,"",direct,19178.4,18514.92,18665.0,1607126400,20517.48,3.8846688376E8,1680537367
19378.94,"",direct,19417.33,18885.88,19156.84,1607212800,21172.5,4.0570858831E8,1680537367
19181.41,"",direct,19411.51,18909.97,19378.94,1607299200,24908.46,4.7733457493E8,1680537367
18323.52,"",direct,19295.38,18227.31,19181.41,1607385600,46151.65,8.6654342889E8,1680537367
18549.92,"",direct,18639.24,17669.15,18323.52,1607472000,57997.45,1.05733507117E9,1680537367
18250.47,"",direct,18554.32,17920.56,18549.92,1607558400,37500.96,6.8480276209E8,1680537367
18034.86,"",direct,18295.1,17598.13,18250.47,1607644800,45166.17,8.0931888779E8,1680537367
18814.98,"",direct,18948.78,18033.05,18034.86,1607731200,26150.36,4.8423953546E8,1680537367
19169.05,"",direct,19414.65,18733.67,18814.98,1607817600,30902.88,5.9202181757E8,1680537367
19274.69,"",direct,19339.6,19001.22,19169.05,1607904000,23827.71,4.5684109992E8,1680537367
19441.96,"",direct,19553.23,19060.06,19274.69,1607990400,42331.4,8.1983929004E8,1680537367
21352.13,"",direct,21527.36,19299.86,19441.96,1608076800,95374.74,1.94984149452E9,1680537367
22822.17,"",direct,23698.98,21240.41,21352.13,1608163200,140483.08,3.19465446793E9,1680537367
23135.57,"",direct,23271.54,22345.87,22822.17,1608249600,59658.48,1.36246758247E9,1680537367
23844.72,"",direct,24114.51,22755.03,23135.57,1608336000,53911.52,1.2680541413E9,1680537367
23467.06,"",direct,24252.16,23095.72,23844.72,1608422400,42981.99,1.01422494967E9,1680537367
22727.13,"",direct,24077.7,22015.91,23467.06,1608508800,75934.38,1.75062732107E9,1680537367
23823.32,"",direct,23833.23,22378.26,22727.13,1608595200,49685.46,1.14976737859E9,1680537367
23239.5,"",direct,24082.98,22641.37,23823.32,1608681600,66161.63,1.55202095178E9,1680537367
23724.2,"",direct,23778.56,22716.45,23239.5,1608768000,39804.23,9.2384854266E8,1680537367
24707.98,"",direct,24776.64,23417.43,23724.2,1608854400,49655.15,1.19989488301E9,1680537367
26445.7,"",direct,26780.61,24494.27,24707.98,1608940800,62923.13,1.61154751319E9,1680537367
26249.27,"",direct,28340.08,25805.96,26445.7,1609027200,91052.09,2.46339077721E9,1680537367
27039.45,"",direct,27461.63,26085.96,26249.27,1609113600,52027.49,1.40200589358E9,1680537367
27360.78,"",direct,27383.6,25864.25,27039.45,1609200000,55477.49,1.47955141161E9,1680537367
28889.61,"",direct,28990.2,27360.09,27360.78,1609286400,70752.88,1.9937218422E9,1680537367
28972.4,"",direct,29301.67,27957.13,28889.61,1609372800,66915.03,1.92496947546E9,1680537367
29388.94,"",direct,29666.33,28748.21,28972.4,1609459200,50841.73,1.48730621852E9,1680537367
32203.64,"",direct,33257.29,29036.26,29388.94,1609545600,119214.75,3.75044081791E9,1680537367
33063.48,"",direct,34789.34,32010.59,32203.64,1609632000,93510.99,3.13275931454E9,1680537367
32030.55,"",direct,33622.7,28493.29,33063.48,1609718400,124909.68,3.90197914992E9,1680537367
34038.29,"",direct,34487.44,29985.29,32030.55,1609804800,93735.47,3.0376570262E9,1680537367
36849.86,"",direct,36973.76,33404.2,34038.29,1609891200,108190.73,3.78831747574E9,1680537367
39479.41,"",direct,40365.87,36340.01,36849.86,1609977600,124086.76,4.75317018055E9,1680537367
40636.24,"",direct,41964.96,36640.51,39479.41,1610064000,118077.27,4.70559232736E9,1680537367
40236.66,"",direct,41400.48,38783.61,40636.24,1610150400,55591.28,2.24190136212E9,1680537367
38202.08,"",direct,41427.88,35283.65,40236.66,1610236800,103220.32,3.98339102878E9,1680537367
35496.03,"",direct,38266.42,30308.4,38202.08,1610323200,240328.0,8.10081936826E9,1680537367
34058.4,"",direct,36620.28,32522.98,35496.03,1610409600,115232.53,3.99953558905E9,1680537367
37380.85,"",direct,37809.67,32405.89,34058.4,1610496000,91979.17,3.19868339178E9,1680537367
39155.58,"",direct,40093.43,36751.89,37380.85,1610582400,74972.21,2.89508504906E9,1680537367
36790.17,"",direct,39695.43,34396.19,39155.58,1610668800,89468.27,3.28844763487E9,1680537367
36025.26,"",direct,37942.44,35395.88,36790.17,1610755200,54226.28,1.99505350031E9,1680537367
35839.51,"",direct,36860.67,33854.83,36025.26,1610841600,50913.3,1.80668823748E9,1680537367
36623.04,"",direct,37429.24,34784.4,35839.51,1610928000,43063.97,1.55468678402E9,1680537367
35932.79,"",direct,37867.53,35917.28,36623.04,1611014400,48457.45,1.78795738329E9,1680537367
35501.38,"",direct,36409.96,33519.59,35932.79,1611100800,66302.02,2.31677566792E9,1680537367
30840.3,"",direct,35619.6,30067.14,35501.38,1611187200,125586.98,4.04242745509E9,1680537367
33008.02,"",direct,33857.39,28817.3,30840.3,1611273600,109210.12,3.41822800619E9,1680537367
32107.29,"",direct,33484.73,31430.15,33008.02,1611360000,39813.32,1.28761853017E9,1680537367
32283.66,"",direct,33090.99,30957.56,32107.29,1611446400,33650.76,1.07987560262E9,1680537367
32275.27,"",direct,34881.18,31937.09,32283.66,1611532800,59529.49,1.98961803907E9,1680537367
32516.52,"",direct,32943.69,30853.17,32275.27,1611619200,59770.06,1.90963028243E9,1680537367
30423.05,"",direct,32580.05,29236.73,32516.52,1611705600,102257.23,3.14965079932E9,1680537367
33443.87,"",direct,33880.92,29905.53,30423.05,1611792000,76993.1,2.46316247945E9,1680537367
34252.08,"",direct,38631.5,31996.08,33443.87,1611878400,169454.57,6.01592934968E9,1680537367
34317.82,"",direct,34906.15,32858.0,34252.08,1611964800,46326.31,1.57421355144E9,1680537367
33143.22,"",direct,34381.7,32214.08,34317.82,1612051200,35337.11,1.17698198693E9,1680537367
33535.94,"",direct,34714.34,32340.24,33143.22,1612137600,48144.6,1.62329106704E9,1680537367
35524.43,"",direct,36004.47,33459.48,33535.94,1612224000,51377.38,1.78969896507E9,1680537367
37677.34,"",direct,37704.8,35413.72,35524.43,1612310400,63974.93,2.34063020542E9,1680537367
36983.42,"",direct,38741.89,36199.19,37677.34,1612396800,73775.45,2.76700341151E9,1680537367
38310.24,"",direct,38343.92,36626.5,36983.42,1612483200,45243.69,1.705038314E9,1680537367
39267.01,"",direct,40989.11,38247.96,38310.24,1612569600,66494.6,2.64253040841E9,1680537367
38868.82,"",direct,39721.59,37408.16,39267.01,1612656000,53823.4,2.0769047335E9,1680537367
46437.41,"",direct,46606.82,38063.87,38868.82,1612742400,138485.21,5.94452215967E9,1680537367
46509.57,"",direct,48209.59,45051.46,46437.41,1612828800,98670.48,4.61021463538E9,1680537367
44854.95,"",direct,47349.86,43743.99,46509.57,1612915200,72992.8,3.3268908354E9,1680537367
48006.18,"",direct,48664.81,44032.66,44854.95,1613001600,72251.82,3.37736797159E9,1680537367
47435.54,"",direct,48930.99,46243.85,48006.18,1613088000,59549.61,2.83163465958E9,1680537367
47222.32,"",direct,48171.46,46291.19,47435.54,1613174400,33281.25,1.57132455044E9,1680537367
48652.87,"",direct,49642.39,47096.92,47222.32,1613260800,37853.59,1.84196303408E9,1680537367
47936.51,"",direct,49031.74,45910.0,48652.87,1613347200,52683.57,2.50209793918E9,1680537367
49184.63,"",direct,50561.53,47068.63,47936.51,1613433600,66072.59,3.2370850856E9,1680537367
52154.91,"",direct,52622.68,48967.72,49184.63,1613520000,67133.49,3.4239301782E9,1680537367
51591.61,"",direct,52550.6,50874.81,52154.91,1613606400,42530.26,2.20523261994E9,1680537367
55933.47,"",direct,56331.09,50766.83,51591.61,1613692800,72433.44,3.89303405664E9,1680537367
55900.84,"",direct,57528.16,54140.61,55933.47,1613779200,52924.57,2.97487256957E9,1680537367
57469.95,"",direct,58348.75,55516.07,55900.84,1613865600,33823.01,1.93400563301E9,1680537367
54121.17,"",direct,57540.74,48194.31,57469.95,1613952000,130806.33,6.9951624411E9,1680537367
48898.7,"",direct,54164.35,44983.39,54121.17,1614038400,165758.08,8.01645064812E9,1680537367
49738.17,"",direct,51399.55,47015.55,48898.7,1614124800,74972.28,3.72977470465E9,1680537367
47082.87,"",direct,52086.34,46728.88,49738.17,1614211200,73102.42,3.64300874886E9,1680537367
46324.5,"",direct,48438.38,44153.46,47082.87,1614297600,90519.05,4.20480017181E9,1680537367
46191.39,"",direct,48362.8,45063.84,46324.5,1614384000,39013.78,1.83123756732E9,1680537367
45261.03,"",direct,46645.9,43061.92,46191.39,1614470400,62249.5,2.77672625613E9,1680537367
49635.07,"",direct,49812.2,45058.98,45261.03,1614556800,65660.6,3.14626641971E9,1680537367
48501.21,"",direct,50221.14,47097.84,49635.07,1614643200,43281.84,2.10538791468E9,1680537367
50392.55,"",direct,52625.39,48176.64,48501.21,1614729600,51572.27,2.61551355266E9,1680537367
48363.74,"",direct,51792.65,47516.91,50392.55,1614816000,61387.71,3.02405372558E9,1680537367
48775.37,"",direct,49467.19,46311.43,48363.74,1614902400,60955.82,2.90739573468E9,1680537367
48892.8,"",direct,49185.32,47099.07,48775.37,1614988800,25116.42,1.21419464385E9,1680537367
50964.18,"",direct,51455.54,48892.8,48892.8,1615075200,32958.26,1.65855807488E9,1680537367
52405.02,"",direct,52408.08,49341.09,50964.18,1615161600,48084.28,2.44582794975E9,1680537367
54928.7,"",direct,54933.93,51888.98,52405.02,1615248000,53740.22,2.89819957625E9,1680537367
55893.31,"",direct,57396.59,53054.34,54928.7,1615334400,70138.56,3.89825170072E9,1680537367
57809.41,"",direct,58142.77,54314.65,55893.31,1615420800,59202.98,3.34038909449E9,1680537367
57256.22,"",direct,58069.58,55089.68,57809.41,1615507200,54282.31,3.07909793408E9,1680537367
61179.79,"",direct,61749.15,56103.32,57256.22,1615593600,57862.75,3.43959403495E9,1680537367
58998.89,"",direct,61674.66,58980.95,61179.79,1615680000,34886.85,2.10519760406E9,1680537367
55665.01,"",direct,60589.17,54857.68,58998.89,1615766400,75161.15,4.29738208892E9,1680537367
56925.01,"",direct,56936.04,53269.13,55665.01,1615852800,62540.93,3.4411959994E9,1680537367
58909.0,"",direct,58975.28,54156.11,56925.01,1615939200,62035.71,3.49354349316E9,1680537367
57643.32,"",direct,60077.79,57022.2,58909.0,1616025600,54289.71,3.17868725925E9,1680537367
58060.21,"",direct,59453.32,56283.37,57643.32,1616112000,41182.41,2.39799996737E9,1680537367
58101.34,"",direct,59911.7,57837.79,58060.21,1616198400,28696.46,1.68792280456E9,1680537367
57374.95,"",direct,58621.34,55635.61,58101.34,1616284800,34236.52,1.95821409907E9,1680537367
54095.36,"",direct,58431.44,53795.78,57374.95,1616371200,51098.9,2.86534686149E9,1680537367
54355.45,"",direct,55836.27,52984.36,54095.36,1616457600,44780.24,2.44478701461E9,1680537367
52303.02,"",direct,57202.53,51685.15,54355.45,1616544000,62596.16,3.42069508354E9,1680537367
51336.09,"",direct,53199.52,50406.31,52303.02,1616630400,69776.36,3.61776037316E9,1680537367
55055.43,"",direct,55083.9,51275.54,51336.09,1616716800,46165.63,2.46137447826E9,1680537367
55863.73,"",direct,56606.78,53991.0,55055.43,1616803200,27392.29,1.51478318202E9,1680537367
55781.01,"",direct,56561.55,54717.97,55863.73,1616889600,24145.77,1.34558321695E9,1680537367
57626.1,"",direct,58413.9,54910.57,55781.01,1616976000,51547.9,2.95002030968E9,1680537367
58781.54,"",direct,59402.27,57055.21,57626.1,1617062400,35315.45,2.06464713586E9,1680537367
58793.8,"",direct,59818.5,56918.81,58781.54,1617148800,46494.48,2.72719433571E9,1680537367
58730.82,"",direct,59469.45,57949.11,58793.8,1617235200,28027.66,1.64872483405E9,1680537367
58987.8,"",direct,60061.51,58458.46,58730.82,1617321600,29748.03,1.76552492141E9,1680537367
57074.97,"",direct,59770.87,56958.04,58987.8,1617408000,25104.9,1.47043051981E9,1680537367
58219.43,"",direct,58493.73,56493.38,57074.97,1617494400,19002.99,1.0930796522E9,1680537367
59119.56,"",direct,59235.68,56833.44,58219.43,1617580800,24696.26,1.43952933247E9,1680537367
58010.35,"",direct,59464.31,57369.44,59119.56,1617667200,26304.15,1.53566614246E9,1680537367
55951.98,"",direct,58628.19,55467.58,58010.35,1617753600,50347.59,2.85541082481E9,1680537367
58084.46,"",direct,58150.23,55711.07,55951.98,1617840000,25461.84,1.4580964337E9,1680537367
58106.85,"",direct,58881.94,57694.22,58084.46,1617926400,21314.29,1.24173509175E9,1680537367
59784.8,"",direct,61193.5,57885.43,58106.85,1618012800,38726.18,2.32205869522E9,1680537367
59980.45,"",direct,60673.37,59218.25,59784.8,1618099200,20365.62,1.21889453101E9,1680537367
59845.76,"",direct,61233.29,59421.37,59980.45,1618185600,31804.9,1.91309838879E9,1680537367
63558.48,"",direct,63682.32,59811.31,59845.76,1618272000,52964.84,3.29908669694E9,1680537367
62964.27,"",direct,64859.81,61312.98,63558.48,1618358400,64272.96,4.06681969596E9,1680537367
63233.03,"",direct,63826.89,62038.33,62964.27,1618444800,34089.46,2.14621957103E9,1680537367
61416.41,"",direct,63567.11,60048.13,63233.03,1618531200,57540.3,3.54477740064E9,1680537367
60056.07,"",direct,62541.21,59712.92,61416.41,1618617600,34261.66,2.09303958566E9,1680537367
56246.82,"",direct,60393.33,52785.1,60056.07,1618704000,112545.94,6.26405181158E9,1680537367
55680.11,"",direct,57590.64,54291.08,56246.82,1618790400,48650.49,2.73264768218E9,1680537367
56496.06,"",direct,57101.05,53429.73,55680.11,1618876800,55866.75,3.0913198056E9,1680537367
53803.25,"",direct,56801.94,53640.81,56496.06,1618963200,41813.35,2.31225545933E9,1680537367
51717.61,"",direct,55458.61,50519.78,53803.25,1619049600,84222.11,4.48899473796E9,1680537367
51178.03,"",direct,52112.75,47495.24,51717.61,1619136000,105510.21,5.24119219803E9,1680537367
50115.99,"",direct,51223.86,48769.48,51178.03,1619222400,33894.94,1.69510897606E9,1680537367
49120.97,"",direct,50576.4,47073.07,50115.99,1619308800,44241.37,2.17624167628E9,1680537367
54062.29,"",direct,54389.71,48843.41,49120.97,1619395200,61603.5,3.25439666497E9,1680537367
55073.48,"",direct,55490.94,53357.59,54062.29,1619481600,40602.56,2.22007723311E9,1680537367
54877.94,"",direct,56461.55,53886.63,55073.48,1619568000,42647.15,2.33938371748E9,1680537367
53581.58,"",direct,55217.24,52399.42,54877.94,1619654400,43948.76,2.35919813755E9,1680537367
57757.97,"",direct,57984.34,53089.93,53581.58,1619740800,48771.0,2.7193157022E9,1680537367
57843.16,"",direct,58498.65,57057.4,57757.97,1619827200,26146.3,1.51178365993E9,1680537367
56623.51,"",direct,57934.82,56092.72,57843.16,1619913600,21671.56,1.23071082231E9,1680537367
57195.07,"",direct,58963.84,56531.6,56623.51,1620000000,41015.04,2.37146590234E9,1680537367
53244.07,"",direct,57226.81,53108.04,57195.07,1620086400,64556.47,3.5567561173E9,1680537367
57506.88,"",direct,57944.11,52978.89,53244.07,1620172800,56998.25,3.20006263096E9,1680537367
56441.94,"",direct,58392.76,55299.4,57506.88,1620259200,50632.92,2.87864749602E9,1680537367
57374.33,"",direct,58695.29,55311.16,56441.94,1620345600,42812.69,2.43966246045E9,1680537367
58943.13,"",direct,59521.69,56985.44,57374.33,1620432000,37728.82,2.21150756618E9,1680537367
58294.18,"",direct,59276.99,56350.98,58943.13,1620518400,45716.87,2.64539420533E9,1680537367
55870.01,"",direct,59587.03,54239.16,58294.18,1620604800,71168.05,4.06749716141E9,1680537367
56747.52,"",direct,56928.37,54490.38,55870.01,1620691200,42949.94,2.39523132524E9,1680537367
49504.08,"",direct,58005.44,49182.89,56747.52,1620777600,74345.74,4.03517348067E9,1680537367
49700.6,"",direct,51377.99,47029.73,49504.08,1620864000,119769.29,5.91994173984E9,1680537367
49887.96,"",direct,51554.66,48910.06,49700.6,1620950400,42891.66,2.15601649966E9,1680537367
46775.29,"",direct,50710.05,46606.18,49887.96,1621036800,53332.47,2.59100379763E9,1680537367
46490.71,"",direct,49808.83,43918.69,46775.29,1621123200,79337.9,3.69396920475E9,1680537367
43552.14,"",direct,46665.19,42130.83,46490.71,1621209600,134127.17,5.89614749121E9,1680537367
42886.02,"",direct,45819.36,42309.39,43552.14,1621296000,71930.7,3.15918442264E9,1680537367
36771.87,"",direct,43564.34,29925.2,42886.02,1621382400,290986.06,1.112022085477E10,1680537367
40597.4,"",direct,42520.03,35009.25,36771.87,1621468800,139648.53,5.53145491279E9,1680537367
37350.39,"",direct,42252.07,33552.8,40597.4,1621555200,120589.87,4.57369278895E9,1680537367
37491.5,"",direct,38841.92,35287.71,37350.39,1621641600,74964.98,2.80800818827E9,1680537367
34716.84,"",direct,38304.55,31157.18,37491.5,1621728000,131584.71,4.4944138731E9,1680537367
38837.76,"",direct,39945.35,34467.32,34716.84,1621814400,106765.14,3.98146144104E9,1680537367
38387.36,"",direct,39842.9,36509.09,38837.76,1621900800,66530.67,2.52956905597E9,1680537367
39295.08,"",direct,40854.81,37855.81,38387.36,1621987200,66483.59,2.60775977942E9,1680537367
38538.84,"",direct,40408.95,37211.84,39295.08,1622073600,46474.62,1.80403681509E9,1680537367
35680.92,"",direct,38879.6,34733.76,38538.84,1622160000,85345.66,3.10436436782E9,1680537367
34611.58,"",direct,37307.1,33666.06,35680.92,1622246400,60616.25,2.12779012894E9,1680537367
35662.59,"",direct,36481.62,33400.65,34611.58,1622332800,37522.16,1.3254083401E9,1680537367
37290.83,"",direct,37512.8,34202.86,35662.59,1622419200,50306.62,1.82166252397E9,1680537367
36683.51,"",direct,37910.19,35733.52,37290.83,1622505600,44444.78,1.62626878921E9,1680537367
37576.98,"",direct,38225.18,35935.34,36683.51,1622592000,39948.44,1.49457124919E9,1680537367
