time,open,close,high,low,volumefrom,volumeto
1581120000,9808.36,9898.25,9936.26,9665.26,24889.03,2.4435203445E8
1581206400,9898.25,10157.78,10162.71,9880.67,33829.57,3.4030162971E8
1581292800,10157.78,9858.03,10185.09,9761.16,40941.28,4.0625635782E8
1581379200,9858.03,10269.43,10370.44,9716.32,49240.73,4.95614708E8
1581465600,10269.43,10347.93,10475.43,10250.55,43484.9,4.4951087891E8
1581552000,10347.93,10233.32,10500.54,10081.02,49389.81,5.0795595195E8
1581638400,10233.32,10360.37,10387.37,10103.67,28984.69,2.9740958688E8
1581724800,10360.37,9905.43,10388.6,9789.89,29878.88,3.0081942852E8
1581811200,9905.43,9925.51,10042.6,9634.4,27579.54,2.7217649452E8
1581897600,9925.51,9702.48,9958.46,9482.71,37157.31,3.5970298814E8
1581984000,9702.48,10182.6,10274.35,9618.77,38551.14,3.8286971891E8
1582070400,10182.6,9602.43,10300.04,9340.17,47506.68,4.7310034444E8
1582156800,9602.43,9608.8,9698.59,9402.81,36843.12,3.5294937364E8
1582243200,9608.8,9697.86,9766.16,9582.07,30286.18,2.9354615749E8
1582329600,9697.86,9671.46,9720.21,9577.84,12206.36,1.1817154481E8
1582416000,9671.46,9977.39,10011.4,9669.88,23058.71,2.2809337159E8
1582502400,9977.39,9664.21,10019.3,9495.76,34044.18,3.3110253615E8
1582588800,9664.21,9316.18,9682.05,9258.4,34827.75,3.2937282471E8
1582675200,9316.18,8793.5,9379.07,8652.97,65447.95,5.8835949649E8
1582761600,8793.5,8821.5,8978.84,8540.74,47005.39,4.1365755937E8
1582848000,8821.5,8719.29,8908.8,8449.12,41600.5,3.6079519237E8
1582934400,8719.29,8545.45,8815.63,8545.32,16806.37,1.4645556243E8
1583020800,8545.45,8549.38,8776.71,8443.57,25550.31,2.1932431108E8
1583107200,8549.38,8919.74,8983.78,8521.79,33004.6,2.9028096941E8
1583193600,8919.74,8765.68,8940.69,8680.57,28648.83,2.5221180589E8
1583280000,8765.68,8773.78,8863.91,8690.82,22115.34,1.9423389405E8
1583366400,8773.78,9074.82,9179.74,8772.83,33760.74,3.0519627433E8
1583452800,9074.82,9160.39,9183.26,9015.35,21090.1,1.9216816364E8
1583539200,9160.39,8903.72,9225.42,8880.33,20669.17,1.8706395177E8
1583625600,8903.72,8057.67,8920.28,8033.06,63231.33,5.3337135028E8
1583712000,8057.67,7944.4,8200.82,7664.34,86700.45,6.8278106924E8
1583798400,7944.4,7894.66,8165.09,7758.12,53646.28,4.2733254647E8
1583884800,7894.66,7945.36,7998.79,7614.48,47596.23,3.7270435527E8
1583971200,7945.36,4916.78,7984.16,4736.21,286243.45,1.76947692868E9
1584057600,4916.78,5632.58,5984.55,3948.92,319316.54,1.6630920059E9
1584144000,5632.58,5181.77,5665.57,5069.29,87978.27,4.7453962645E8
1584230400,5181.77,5357.02,5961.78,5114.06,105160.64,5.6869676262E8
1584316800,5357.02,5045.0,5364.93,4454.22,203116.86,9.9666188331E8
1584403200,5045.0,5337.66,5561.43,4950.9,116314.49,6.1867197175E8
1584489600,5337.66,5413.06,5451.02,5024.71,109210.96,5.7645680562E8
1584576000,5413.06,6184.88,6418.99,5268.33,147007.71,8.6866821667E8
1584662400,6184.88,6206.44,6932.04,5691.69,148232.44,9.4703809764E8
1584748800,6206.44,6195.43,6459.65,5876.79,67262.29,4.1577108867E8
1584835200,6195.43,5828.15,6415.14,5750.68,75451.24,4.5721140195E8
1584921600,5828.15,6503.53,6614.56,5703.64,107692.99,6.6791937022E8
1585008000,6503.53,6767.18,6857.49,6406.64,105151.69,7.0044448816E8
1585094400,6767.18,6694.21,6980.29,6483.0,84721.04,5.6626421607E8
1585180800,6694.21,6757.95,6796.12,6539.61,45203.7,3.0212129509E8
1585267200,6757.95,6382.8,6876.97,6312.53,57134.12,3.8130301152E8
1585353600,6382.8,6252.49,6384.56,6051.23,60814.06,3.7847657098E8
1585440000,6252.49,5882.2,6286.96,5882.2,47232.21,2.8678990017E8
1585526400,5882.2,6403.31,6616.94,5874.8,70623.69,4.4584828211E8
1585612800,6403.31,6423.61,6531.66,6350.61,36169.65,2.3361349019E8
1585699200,6423.61,6663.63,6716.04,6168.0,59228.61,3.7716425074E8
1585785600,6663.63,6804.42,7245.15,6585.75,93059.32,6.3531984754E8
1585872000,6804.42,6743.68,7044.01,6618.82,55578.32,3.7963911954E8
1585958400,6743.68,6875.95,7010.45,6671.05,33774.99,2.3004424333E8
1586044800,6875.95,6781.64,6910.39,6689.07,26776.41,1.8201986158E8
1586131200,6781.64,7347.22,7359.05,6779.91,78676.82,5.6007586957E8
1586217600,7347.22,7201.57,7462.51,7084.52,70648.16,5.1642283671E8
1586304000,7201.57,7367.37,7425.85,7157.96,60952.77,4.4533004376E8
1586390400,7367.37,7294.55,7374.01,7124.88,44071.93,3.212876899E8
1586476800,7294.55,6876.49,7304.8,6757.67,63355.47,4.4013241516E8
1586563200,6876.49,6887.6,6956.27,6785.52,24917.32,1.7135283969E8
1586649600,6887.6,6913.76,7199.97,6802.16,42382.58,2.9751476129E8
1586736000,6913.76,6859.43,6913.76,6612.34,63091.4,4.2645889419E8
1586822400,6859.43,6879.44,6986.75,6773.97,44630.96,3.0740955674E8
1586908800,6879.44,6629.54,6937.49,6614.79,49708.81,3.3672279675E8
1586995200,6629.54,7114.55,7207.11,6487.08,98809.08,6.8562172546E8
1587081600,7114.55,7037.12,7155.17,7005.79,45840.75,3.2432551078E8
1587168000,7037.12,7264.29,7304.35,7028.43,35919.74,2.5825110286E8
1587254400,7264.29,7132.88,7276.84,7072.33,29493.83,2.1142240966E8
1587340800,7132.88,6842.45,7225.23,6770.07,64707.0,4.5231984899E8
1587427200,6842.45,6855.11,6948.78,6779.51,44531.91,3.0584425434E8
1587513600,6855.11,7135.41,7165.43,6831.44,43780.72,3.0825446567E8
1587600000,7135.41,7489.25,7731.56,7041.2,81106.87,5.9919584797E8
1587686400,7489.25,7509.44,7607.28,7408.35,51734.5,3.8902713445E8
1587772800,7509.44,7546.92,7708.4,7445.98,30165.48,2.2796263237E8
1587859200,7546.92,7701.35,7705.3,7497.88,33092.14,2.5185776626E8
1587945600,7701.35,7787.41,7790.33,7639.98,48551.15,3.7443920177E8
1588032000,7787.41,7760.32,7791.85,7671.26,38507.32,2.9744224162E8
1588118400,7760.32,8784.96,8952.44,7733.02,157978.19,1.32429920624E9
1588204800,8784.96,8637.56,9460.77,8416.64,161267.28,1.43913225665E9
1588291200,8637.56,8829.12,9066.47,8631.39,70407.63,6.2013383966E8
1588377600,8829.12,8981.11,9013.29,8768.81,36139.66,3.2142914042E8
1588464000,8981.11,8907.19,9197.48,8735.78,59476.78,5.3416141979E8
1588550400,8907.19,8881.65,8968.9,8537.49,64835.52,5.686390052E8
1588636800,8881.65,9029.75,9119.13,8781.58,60185.36,5.3811112264E8
1588723200,9029.75,9153.2,9408.99,8924.06,88912.83,8.1851548636E8
1588809600,9153.2,9999.93,10064.33,9042.52,125991.41,1.21322343969E9
1588896000,9999.93,9808.18,10041.73,9728.64,91540.3,9.0766536158E8
1588982400,9808.18,9541.13,9912.22,9525.77,59814.44,5.8010358821E8
1589068800,9541.13,8735.05,9556.85,8228.22,133597.2,1.15976592088E9
1589155200,8735.05,8568.88,9164.84,8228.58,144898.27,1.25978938845E9
1589241600,8568.88,8821.18,8975.74,8541.95,66073.43,5.8057925662E8
1589328000,8821.18,9317.44,9407.67,8807.57,68248.72,6.2225531855E8
1589414400,9317.44,9793.19,9937.97,9263.29,97176.37,9.3669299758E8
1589500800,9793.19,9311.69,9841.71,9149.13,84280.62,7.9893093392E8
1589587200,9311.69,9387.08,9584.9,9224.32,37023.76,3.4826243861E8
1589673600,9387.08,9670.56,9885.55,9334.23,52271.64,5.0583487259E8
1589760000,9670.56,9722.73,9943.74,9476.37,62325.78,6.062352183E8
1589846400,9722.73,9780.2,9890.69,9471.96,60720.68,5.8766001981E8
1589932800,9780.2,9509.45,9832.94,9323.82,61892.78,5.9391871808E8
1590019200,9509.45,9059.11,9566.81,8811.54,87116.97,7.9821878195E8
1590105600,9059.11,9170.74,9265.04,8936.82,44400.9,4.0525570032E8
1590192000,9170.74,9186.19,9311.34,9101.08,23636.66,2.1781951742E8
1590278400,9186.19,8718.49,9307.11,8707.14,45736.61,4.1275341547E8
1590364800,8718.49,8901.48,8977.43,8639.46,43894.32,3.8624151798E8
1590451200,8901.48,8844.5,9011.53,8705.66,39855.17,3.5293078224E8
1590537600,8844.5,9204.62,9222.3,8820.55,42022.36,3.814751346E8
1590624000,9204.62,9579.71,9619.34,9112.3,56625.62,5.3061344411E8
1590710400,9579.71,9424.62,9601.43,9344.8,40183.32,3.7987566616E8
1590796800,9424.62,9699.78,9735.73,9340.45,24640.28,2.3504981745E8
1590883200,9699.78,9450.47,9703.51,9400.25,22242.38,2.1214303197E8
1590969600,9450.47,10211.23,10359.02,9421.6,44485.42,4.3527023766E8
1591056000,10211.23,9523.75,10232.25,9344.53,82606.91,8.1299099027E8
1591142400,9523.75,9666.06,9666.25,9408.56,33114.73,3.1621253878E8
1591228800,9666.06,9794.55,9877.89,9470.9,43080.32,4.1857838127E8
1591315200,9794.55,9622.02,9846.54,9611.19,41806.08,4.0644906736E8
1591401600,9622.02,9671.46,9728.4,9536.15,22979.04,2.2118078278E8
1591488000,9671.46,9750.7,9806.21,9410.33,39020.91,3.7457729436E8
1591574400,9750.7,9782.58,9801.19,9658.72,32766.08,3.1860627583E8
1591660800,9782.58,9779.7,9884.83,9604.13,38753.41,3.768164904E8
1591747200,9779.7,9891.84,9990.4,9708.63,40206.35,3.9500594258E8
1591833600,9891.84,9268.13,9970.77,9093.42,86717.5,8.2758259373E8
1591920000,9268.13,9464.23,9548.13,9238.24,40820.42,3.8432209792E8
1592006400,9464.23,9474.65,9492.0,9363.89,16597.62,1.5650966557E8
1592092800,9474.65,9333.7,9479.56,9251.02,19334.41,1.8130884348E8
1592179200,9333.7,9429.65,9498.69,8909.5,66872.84,6.1617063301E8
1592265600,9429.65,9526.7,9585.17,9383.33,39887.07,3.7876870255E8
1592352000,9526.7,9459.13,9550.06,9243.06,34516.51,3.2519152946E8
1592438400,9459.13,9380.67,9480.04,9276.18,25143.4,2.3630164447E8
1592524800,9380.67,9301.83,9419.99,9239.58,31669.73,2.954391718E8
1592611200,9301.83,9359.18,9394.04,9179.1,19608.75,1.8246422819E8
1592697600,9359.18,9292.81,9418.22,9282.53,13199.69,1.2348094526E8
1592784000,9292.81,9691.61,9774.79,9283.26,41271.48,3.9356734368E8
1592870400,9691.61,9624.3,9720.11,9580.47,30724.93,2.9622114011E8
1592956800,9624.3,9292.94,9664.38,9206.05,49186.2,4.6157078181E8
1593043200,9292.94,9241.32,9335.65,9000.53,47297.43,4.3544675827E8
1593129600,9241.32,9158.07,9289.32,9041.42,40519.91,3.7137331529E8
1593216000,9158.07,9007.14,9190.27,8867.34,28152.32,2.5499073933E8
1593302400,9007.14,9120.39,9189.74,8946.05,19775.94,1.7955860281E8
1593388800,9120.39,9187.07,9234.33,9026.42,31119.19,2.8376492826E8
1593475200,9187.07,9136.47,9200.99,9068.77,23376.63,2.1390550274E8
1593561600,9136.47,9238.89,9299.67,9097.33,29846.4,2.7483504139E8
1593648000,9238.89,9092.8,9267.84,8954.67,37657.49,3.4343336943E8
1593734400,9092.8,9066.46,9127.05,9047.38,21807.46,1.9842809221E8
1593820800,9066.46,9142.2,9195.91,9052.4,16185.04,1.4759829089E8
1593907200,9142.2,9081.44,9152.87,8935.9,17548.22,1.5900641309E8
1593993600,9081.44,9347.05,9372.09,9067.64,36844.23,3.4066472117E8
1594080000,9347.05,9257.32,9378.69,9208.31,25836.94,2.3949739936E8
1594166400,9257.32,9439.2,9471.65,9236.9,37422.23,3.5031810576E8
1594252800,9439.2,9238.95,9441.67,9171.37,30177.18,2.8064869408E8
1594339200,9238.95,9288.57,9317.31,9128.71,24422.31,2.2468067005E8
1594425600,9288.57,9237.13,9302.22,9188.13,11785.42,1.0889983463E8
1594512000,9237.13,9300.95,9339.99,9169.13,16385.5,1.5164936779E8
1594598400,9300.95,9237.89,9336.42,9201.18,25872.33,2.4008184121E8
1594684800,9237.89,9256.07,9279.57,9109.7,25865.27,2.383084767E8
1594771200,9256.07,9193.22,9272.57,9160.89,23480.12,2.1638687426E8
1594857600,9193.22,9133.23,9216.53,9029.17,27882.77,2.5425555028E8
1594944000,9133.23,9156.79,9183.08,9080.61,20542.6,1.8771013442E8
1595030400,9156.79,9177.22,9205.94,9125.92,11952.82,1.0956333159E8
1595116800,9177.22,9216.02,9238.3,9113.41,12797.83,1.1729795815E8
1595203200,9216.02,9164.42,9224.76,9136.9,18729.9,1.7187700263E8
1595289600,9164.42,9392.83,9435.55,9162.25,34505.35,3.3764573893E8
1595376000,9392.83,9537.24,9551.87,9289.85,29959.04,2.8166112912E8
1595462400,9537.24,9615.21,9675.5,9458.25,43462.72,4.1507993039E8
1595548800,9615.21,9550.23,9647.83,9477.19,33810.92,3.2309252409E8
1595635200,9550.23,9708.41,9744.72,9536.76,24211.0,2.333010437E8
1595721600,9708.41,9942.01,10140.55,9659.08,42161.94,4.1733740731E8
1595808000,9942.01,11042.94,11397.48,9935.51,128836.3,1.36367437442E9
1595894400,11042.94,10933.26,11253.39,10590.98,85478.78,9.3866783804E8
1595980800,10933.26,11112.04,11348.53,10854.04,61949.48,6.8920649721E8
1596067200,11112.04,11113.66,11182.76,10875.14,45655.22,5.0356354358E8
1596153600,11113.66,11352.72,11454.11,10981.87,54108.77,6.0815120391E8
1596240000,11352.72,11812.42,11874.77,11240.98,63746.48,7.4125293372E8
1596326400,11812.42,11063.5,12106.89,10694.22,63507.01,7.2163945344E8
1596412800,11063.5,11234.73,11476.29,10945.66,42060.85,4.7399500336E8
1596499200,11234.73,11194.18,11415.16,11021.07,35052.44,3.9330181923E8
1596585600,11194.18,11752.05,11791.62,11095.47,48146.58,5.5539557417E8
1596672000,11752.05,11771.27,11909.81,11577.8,49916.86,5.8703375968E8
1596758400,11771.27,11603.82,11912.62,11350.42,55865.16,6.5114205253E8
1596844800,11603.82,11770.77,11811.4,11534.87,23238.62,2.7158230512E8
1596931200,11770.77,11686.34,11802.93,11533.93,19874.64,2.3183033042E8
1597017600,11686.34,11897.41,12074.31,11640.41,56105.27,6.6780352571E8
1597104000,11897.41,11389.01,11940.4,11138.6,62677.5,7.2422726493E8
1597190400,11389.01,11570.19,11621.05,11182.8,37568.86,4.3075805454E8
1597276800,11570.19,11790.68,11795.34,11284.57,42205.26,4.8756472698E8
1597363200,11790.68,11774.52,11863.43,11657.2,37248.83,4.3782509608E8
1597449600,11774.52,11860.91,11981.62,11697.88,31094.75,3.6925818457E8
1597536000,11860.91,11917.97,11934.96,11701.22,22029.01,2.6071686302E8
1597622400,11917.97,12301.19,12474.73,11775.66,56064.01,6.8217013305E8
1597708800,12301.19,11956.69,12397.4,11855.24,49904.68,6.0424604352E8
1597795200,11956.69,11760.37,12021.8,11592.2,50094.06,5.9012289496E8
1597881600,11760.37,11863.43,11888.72,11679.03,43209.58,5.1050241684E8
1597968000,11863.43,11527.35,11882.67,11494.52,63548.27,7.4505908973E8
1598054400,11527.35,11670.42,11686.02,11379.06,49538.11,5.7219782557E8
1598140800,11670.42,11651.52,11713.62,11521.6,33405.25,3.8830882636E8
1598227200,11651.52,11756.4,11827.45,11594.64,39119.97,4.593661406E8
1598313600,11756.4,11330.56,11767.64,11130.36,50836.08,5.8378622948E8
1598400000,11330.56,11466.89,11542.65,11259.23,27168.29,3.0998644265E8
1598486400,11466.89,11331.02,11591.64,11135.52,40978.91,4.6495717293E8
1598572800,11331.02,11535.21,11553.81,11289.07,30815.36,3.530279339E8
1598659200,11535.21,11480.48,11585.98,11433.8,16305.87,1.877460128E8
1598745600,11480.48,11716.54,11718.98,11470.07,16398.78,1.906493962E8
1598832000,11716.54,11657.81,11775.27,11586.36,26331.03,3.0792658575E8
1598918400,11657.81,11926.69,12062.06,11540.42,45202.86,5.3729226385E8
1599004800,11926.69,11397.9,11954.28,11219.19,53717.87,6.181293142E8
1599091200,11397.9,10174.62,11469.2,10017.43,82662.97,8.9473667862E8
1599177600,10174.62,10467.33,10638.71,10020.02,54204.6,5.6274222301E8
1599264000,10467.33,10167.97,10570.95,9880.05,60292.64,6.1440277213E8
1599350400,10167.97,10260.37,10361.12,10019.56,29450.0,3.0064474665E8
1599436800,10260.37,10379.08,10411.92,9893.68,41648.61,4.2213737309E8
1599523200,10379.08,10128.54,10443.72,9855.68,54770.65,5.5318674741E8
1599609600,10128.54,10228.85,10349.09,9989.63,33984.18,3.4673849244E8
1599696000,10228.85,10345.68,10493.32,10221.37,43679.85,4.5209849516E8
1599782400,10345.68,10398.5,10412.6,10215.49,25800.65,2.6608489224E8
1599868800,10398.5,10448.0,10486.76,10282.43,17704.47,1.840010545E8
1599955200,10448.0,10332.36,10578.97,10224.4,28905.77,2.999569751E8
1600041600,10332.36,10678.31,10753.33,10259.62,34032.31,3.5927483728E8
1600128000,10678.31,10786.7,10936.89,10632.26,34224.45,3.6948176748E8
1600214400,10786.7,10957.1,11094.7,10670.02,34093.35,3.7289415499E8
1600300800,10957.1,10945.14,11047.25,10755.99,26980.75,2.9358434954E8
1600387200,10945.14,10937.89,11040.66,10823.93,22774.38,2.4882161873E8
1600473600,10937.89,11083.61,11173.88,10898.63,17491.35,1.9320744976E8
1600560000,11083.61,10921.85,11083.9,10775.23,21791.13,2.3777386686E8
1600646400,10921.85,10418.14,10992.25,10319.73,44906.88,4.737541861E8
1600732800,10418.14,10534.73,10576.92,10365.99,28764.85,3.0128097685E8
1600819200,10534.73,10238.09,10546.48,10166.62,26680.48,2.7758938246E8
1600905600,10238.09,10742.98,10792.17,10213.75,29020.54,3.04956298E8
1600992000,10742.98,10694.12,10762.38,10562.14,33843.79,3.6092942335E8
1601078400,10694.12,10734.23,10822.99,10658.15,13794.51,1.4809771406E8
1601164800,10734.23,10781.47,10810.35,10612.42,13820.35,1.4812742726E8
1601251200,10781.47,10699.0,10951.6,10649.18,32269.15,3.5061532576E8
1601337600,10699.0,10841.29,10863.02,10641.03,31167.43,3.3458443948E8
1601424000,10841.29,10779.42,10850.12,10666.17,29556.58,3.1760408665E8
1601510400,10779.42,10622.79,10926.47,10454.66,39457.33,4.2294048672E8
1601596800,10622.79,10576.64,10668.49,10388.07,33798.95,3.5542440851E8
1601683200,10576.64,10552.04,10602.28,10507.49,10469.92,1.1057015737E8
1601769600,10552.04,10675.52,10699.94,10534.5,10487.7,1.1142077907E8
1601856000,10675.52,10795.11,10799.53,10627.77,23891.17,2.5595043422E8
1601942400,10795.11,10603.9,10801.66,10533.32,30869.62,3.293463664E8
1602028800,10603.9,10672.67,10679.76,10554.41,19601.45,2.0825347275E8
1602115200,10672.67,10929.4,10957.42,10541.2,39280.36,4.2380779612E8
1602201600,10929.4,11058.78,11109.32,10839.3,32665.61,3.5980240301E8
1602288000,11058.78,11301.57,11485.43,11057.98,26181.83,2.9692575127E8
1602374400,11301.57,11375.51,11434.1,11284.09,17795.07,2.0213101649E8
1602460800,11375.51,11539.76,11725.28,11223.99,41705.77,4.7855707468E8
1602547200,11539.76,11427.29,11561.69,11314.56,33529.75,3.8336025666E8
1602633600,11427.29,11429.3,11550.25,11298.88,22758.2,2.5971190403E8
1602720000,11429.3,11508.31,11607.59,11269.05,33044.49,3.778012629E8
1602806400,11508.31,11326.25,11545.35,11224.89,29300.16,3.3232057931E8
1602892800,11326.25,11367.65,11410.01,11270.69,9901.25,1.123060613E8
1602979200,11367.65,11513.33,11513.68,11357.25,11528.41,1.3188657058E8
1603065600,11513.33,11756.88,11821.95,11417.11,39224.67,4.5640460975E8
1603152000,11756.88,11921.78,12047.73,11688.39,48504.61,5.7612814971E8
1603238400,11921.78,12813.11,13236.39,11900.51,103080.18,1.29615294569E9
1603324800,12813.11,12990.25,13197.69,12700.74,57124.85,7.395910023E8
1603411200,12990.25,12937.2,13031.82,12732.62,32269.84,4.1666285554E8
1603497600,12937.2,13126.13,13167.31,12886.47,20932.05,2.7300590467E8
1603584000,13126.13,13041.21,13346.7,12910.39,28208.48,3.6888423262E8
1603670400,13041.21,13069.43,13241.79,12797.05,35322.99,4.609846863E8
1603756800,13069.43,13646.02,13783.14,13060.64,44978.37,6.0340648039E8
1603843200,13646.02,13285.97,13855.57,12906.15,32501.89,4.3494218778E8
1603929600,13285.97,13462.18,13643.6,12985.56,41497.54,5.5573756211E8
1604016000,13462.18,13565.95,13674.89,13132.53,56364.21,7.5604494071E8
1604102400,13565.95,13803.41,14077.8,13432.24,43579.77,6.0010483389E8
1604188800,13803.41,13761.72,13897.02,13630.22,20841.63,2.8672415206E8
1604275200,13761.72,13571.24,13828.48,13221.65,33465.17,4.5309629752E8
1604361600,13571.24,14023.78,14071.54,13300.84,21969.7,3.0027138678E8
1604448000,14023.78,14157.73,14258.9,13539.13,30406.02,4.2311819437E8
1604534400,14157.73,15599.92,15739.47,14114.37,42121.25,6.2528874144E8
1604620800,15599.92,15590.62,15948.88,15219.57,34543.56,5.3801439446E8
1604707200,15590.62,14838.16,15765.02,14427.34,25695.27,3.883037302E8
1604793600,14838.16,15488.25,15653.89,14739.11,18706.65,2.8520250011E8
1604880000,15488.25,15335.03,15812.23,14833.13,32088.79,4.9257053142E8
1604966400,15335.03,15313.73,15476.99,15099.11,23031.66,3.5262898882E8
1605052800,15313.73,15707.08,15983.03,15288.76,45852.83,7.1792049219E8
1605139200,15707.08,16306.53,16348.99,15476.25,67322.57,1.07474606194E9
1605225600,16306.53,16332.85,16482.62,15975.8,42676.28,6.9432064017E8
1605312000,16332.85,16075.95,16334.29,15720.61,28331.05,4.5265773775E8
1605398400,16075.95,15964.7,16156.82,15796.03,17966.53,2.8691225478E8
1605484800,15964.7,16721.46,16876.48,15877.77,41641.22,6.8560866141E8
1605571200,16721.46,17681.54,17857.37,16563.5,62123.13,1.07229433469E9
1605657600,17681.54,17786.27,18466.1,17260.91,80691.42,1.441862086E9
1605744000,17786.27,17824.64,18172.87,17365.08,48224.86,8.5985604556E8
1605830400,17824.64,18672.78,18814.87,17764.07,51122.68,9.3993421229E8
1605916800,18672.78,18704.06,18966.12,18359.06,37702.81,7.0504052665E8
1606003200,18704.06,18430.59,18757.55,17635.18,43464.62,7.9676799189E8
1606089600,18430.59,18385.74,18761.66,18010.51,48994.17,9.0251852875E8
1606176000,18385.74,19157.16,19419.49,18117.78,74142.3,1.40347268529E9
1606262400,19157.16,18725.76,19488.81,18519.89,59989.48,1.14149512046E9
1606348800,18725.76,17175.86,18907.31,16270.37,129609.34,2.22067263283E9
1606435200,17175.86,17155.0,17479.12,16462.87,61052.47,1.0344265241E9
1606521600,17155.0,17739.9,17893.95,16895.0,34697.03,6.0528490168E8
1606608000,17739.9,18199.23,18347.24,17543.55,27161.16,4.8967998973E8
1606694400,18199.23,19686.87,19850.23,18199.03,77985.3,1.49378796107E9
1606780800,19686.87,18792.03,19911.79,18194.17,91108.23,1.74319133861E9
1606867200,18792.03,19226.19,19337.16,18350.0,47787.81,9.0381777396E8
1606953600,19226.19,19448.44,19608.49,18888.12,38699.87,7.4708883315E8
1607040000,19448.44,18665.0,19541.62,18603.79,42234.35,8.0436652428E8
1607126400,18665.0,19156.84,19178.4,18514.92,20517.48,3.8846688376E8
1607212800,19156.84,19378.94,19417.33,18885.88,21172.5,4.0570858831E8
1607299200,19378.94,19181.41,19411.51,18909.97,24908.46,4.7733457493E8
1607385600,19181.41,18323.52,19295.38,18227.31,46151.65,8.6654342889E8
1607472000,18323.52,18549.92,18639.24,17669.15,57997.45,1.05733507117E9
1607558400,18549.92,18250.47,18554.32,17920.56,37500.96,6.8480276209E8
1607644800,18250.47,18034.86,18295.1,17598.13,45166.17,8.0931888779E8
1607731200,18034.86,18814.98,18948.78,18033.05,26150.36,4.8423953546E8
1607817600,18814.98,19169.05,19414.65,18733.67,30902.88,5.9202181757E8
1607904000,19169.05,19274.69,19339.6,19001.22,23827.71,4.5684109992E8
1607990400,19274.69,19441.96,19553.23,19060.06,42331.4,8.1983929004E8
1608076800,19441.96,21352.13,21527.36,19299.86,95374.74,1.94984149452E9
1608163200,21352.13,22822.17,23698.98,21240.41,140483.08,3.19465446793E9
1608249600,22822.17,23135.57,23271.54,22345.87,59658.48,1.36246758247E9
1608336000,23135.57,23844.72,24114.51,22755.03,53911.52,1.2680541413E9
1608422400,23844.72,23467.06,24252.16,23095.72,42981.99,1.01422494967E9
1608508800,23467.06,22727.13,24077.7,22015.91,75934.38,1.75062732107E9
1608595200,22727.13,23823.32,23833.23,22378.26,49685.46,1.14976737859E9
1608681600,23823.32,23239.5,24082.98,22641.37,66161.63,1.55202095178E9
1608768000,23239.5,23724.2,23778.56,22716.45,39804.23,9.2384854266E8
1608854400,23724.2,24707.98,24776.64,23417.43,49655.15,1.19989488301E9
1608940800,24707.98,26445.7,26780.61,24494.27,62923.13,1.61154751319E9
1609027200,26445.7,26249.27,28340.08,25805.96,91052.09,2.46339077721E9
1609113600,26249.27,27039.45,27461.63,26085.96,52027.49,1.40200589358E9
1609200000,27039.45,27360.78,27383.6,25864.25,55477.49,1.47955141161E9
1609286400,27360.78,28889.61,28990.2,27360.09,70752.88,1.9937218422E9
1609372800,28889.61,28972.4,29301.67,27957.13,66915.03,1.92496947546E9
1609459200,28972.4,29388.94,29666.33,28748.21,50841.73,1.48730621852E9
1609545600,29388.94,32203.64,33257.29,29036.26,119214.75,3.75044081791E9
1609632000,32203.64,33063.48,34789.34,32010.59,93510.99,3.13275931454E9
1609718400,33063.48,32030.55,33622.7,28493.29,124909.68,3.90197914992E9
1609804800,32030.55,34038.29,34487.44,29985.29,93735.47,3.0376570262E9
1609891200,34038.29,36849.86,36973.76,33404.2,108190.73,3.78831747574E9
1609977600,36849.86,39479.41,40365.87,36340.01,124086.76,4.75317018055E9
1610064000,39479.41,40636.24,41964.96,36640.51,118077.27,4.70559232736E9
1610150400,40636.24,40236.66,41400.48,38783.61,55591.28,2.24190136212E9
1610236800,40236.66,38202.08,41427.88,35283.65,103220.32,3.98339102878E9
1610323200,38202.08,35496.03,38266.42,30308.4,240328.0,8.10081936826E9
1610409600,35496.03,34058.4,36620.28,32522.98,115232.53,3.99953558905E9
1610496000,34058.4,37380.85,37809.67,32405.89,91979.17,3.19868339178E9
1610582400,37380.85,39155.58,40093.43,36751.89,74972.21,2.89508504906E9
1610668800,39155.58,36790.17,39695.43,34396.19,89468.27,3.28844763487E9
1610755200,36790.17,36025.26,37942.44,35395.88,54226.28,1.99505350031E9
1610841600,36025.26,35839.51,36860.67,33854.83,50913.3,1.80668823748E9
1610928000,35839.51,36623.04,37429.24,34784.4,43063.97,1.55468678402E9
1611014400,36623.04,35932.79,37867.53,35917.28,48457.45,1.78795738329E9
1611100800,35932.79,35501.38,36409.96,33519.59,66302.02,2.31677566792E9
1611187200,35501.38,30840.3,35619.6,30067.14,125586.98,4.04242745509E9
1611273600,30840.3,33008.02,33857.39,28817.3,109210.12,3.41822800619E9
1611360000,33008.02,32107.29,33484.73,31430.15,39813.32,1.28761853017E9
1611446400,32107.29,32283.66,33090.99,30957.56,33650.76,1.07987560262E9
1611532800,32283.66,32275.27,34881.18,31937.09,59529.49,1.98961803907E9
1611619200,32275.27,32516.52,32943.69,30853.17,59770.06,1.90963028243E9
1611705600,32516.52,30423.05,32580.05,29236.73,102257.23,3.14965079932E9
1611792000,30423.05,33443.87,33880.92,29905.53,76993.1,2.46316247945E9
1611878400,33443.87,34252.08,38631.5,31996.08,169454.57,6.01592934968E9
1611964800,34252.08,34317.82,34906.15,32858.0,46326.31,1.57421355144E9
1612051200,34317.82,33143.22,34381.7,32214.08,35337.11,1.17698198693E9
